"Windows" "TajimasD" "Thetapi" "ThetaS" "S" "Thetapi_persite" "ThetaS_persite"
"1" 500000.5 -0.124714337116868 15.8444444444444 16.2603450694347 46 0.165046296296296 0.169378594473278
"2" 1000000.5 0.0139150988017188 14.8888888888889 14.8464020199186 42 0.212698412698413 0.212091457427409
"3" 1500000.5 0.16366068130435 15.7111111111111 15.1998877822977 43 0.245486111111111 0.237498246598401
"4" 2000000.5 -0.123449225202538 11.7111111111111 12.0185159208865 34 0.225213675213675 0.231125306170895
"5" 2500000.5 0.293200918042859 9.75555555555556 9.1906298218544 26 0.221717171717172 0.208877950496691
"6" 3000000.5 0.43489630179875 9.64444444444444 8.83714405947538 25 0.209661835748792 0.1921118273799
"7" 3500000.5 1.27057225693824 9.86666666666667 7.77668677233834 22 0.219259259259259 0.172815261607519
"8" 4000000.5 1.67900156237311 10.0666666666667 7.42320100995932 21 0.245528455284553 0.18105368316974
"9" 4500000.5 1.12980164955176 12.6666666666667 10.2510871089914 29 0.23030303030303 0.186383401981663
"10" 5000000.5 -0.171868147341304 20.4666666666667 21.2091457427409 60 0.196794871794872 0.203934093680201
"11" 5500000.5 -0.313237767722315 41.4 44.1857202973769 125 0.209090909090909 0.223160203522106
"12" 6000000.5 -0.827479443658148 80.8222222222222 96.8550988918502 274 0.203070910106086 0.243354519828769
"13" 6500000.5 -1.03389114848979 59.9777777777778 75.6459531491093 214 0.191622293219737 0.241680361498752
"14" 7000000.5 0.0970953430009338 14.4222222222222 14.1394304951606 40 0.189766081871345 0.186045138094219
"15" 7500000.5 0.302330955558747 20.2666666666667 19.0882311684668 54 0.20893470790378 0.19678588833471
"16" 8000000.5 0.197814048732866 23.5333333333333 22.623088792257 64 0.230718954248366 0.221794988159382
"17" 8500000.5 -0.111291125005112 57.0222222222222 58.3251507925375 165 0.201491951315273 0.206095939196246
"18" 9000000.5 -0.0728101180384057 83.6 84.8365829709637 240 0.212182741116751 0.21532127657605
"19" 9500000.5 0.0908704342113795 39.9555555555556 39.2369196240707 111 0.237830687830688 0.233553093000421
"20" 10000000.5 0.79572549321471 11.1333333333333 9.54411558423341 27 0.242028985507246 0.207480773570292
"21" 10500000.5 0.822104360708112 15.7111111111111 13.4324589704026 38 0.21820987654321 0.18656193014448
"22" 11000000.5 0.840355279686477 14.1111111111111 12.0185159208865 34 0.170013386880857 0.144801396637187
"23" 11500000.5 0.209236139873132 11.0666666666667 10.6045728713705 30 0.153703703703704 0.14728573432459
"24" 12000000.5 -0.50180094941726 16.1777777777778 18.0277738813298 51 0.179753086419753 0.200308598681442
"25" 12500000.5 -0.625686341625349 17.5777777777778 20.1486884556039 57 0.189008363201912 0.216652564038751
"26" 13000000.5 -0.22733105162293 46.8888888888889 49.1345209706831 139 0.186067019400353 0.194978257820171
"27" 13500000.5 0.0921603126873874 55.4444444444444 54.4368074063684 154 0.198725607327758 0.195114005040747
"28" 14000000.5 1.0637278095653 22.3777777777778 18.3812596437088 52 0.233101851851852 0.191471454621967
"29" 14500000.5 2.08506699452508 6.2 4.24182914854818 12 0.2 0.136833198340264
"30" 15000000.5 -0.127356262936775 2.4 2.47440033665311 7 0.171428571428571 0.176742881189508
"31" 15500000.5 0.281667409179984 9.73333333333333 9.1906298218544 26 0.167816091954023 0.158459134859559
"32" 16000000.5 0.0205830924372425 13.8444444444444 13.7859447327816 39 0.162875816993464 0.162187585091548
"33" 16500000.5 -0.0364568167105102 9.82222222222222 9.89760134661243 28 0.155908289241623 0.157104783279562
"34" 17000000.5 0.611725162189497 11.9555555555556 10.6045728713705 30 0.178441127694859 0.15827720703538
"35" 17500000.5 0.442802454252962 15.0444444444444 13.7859447327816 39 0.179100529100529 0.164118389675971
"36" 18000000.5 0.578143506545926 17.4 15.5533735446767 44 0.177551020408163 0.158707893313027
"37" 18500000.5 0.530661430010772 16.4666666666667 14.8464020199186 42 0.187121212121212 0.168709113862712
"38" 19000000.5 0.153198364163753 12.4 12.0185159208865 34 0.187878787878788 0.182098726074038
"39" 19500000.5 0.509772505422527 14.0666666666667 12.7254874456446 36 0.1981220657277 0.179232217544289
"40" 20000000.5 1.05652978430512 17.6444444444444 14.4929162575396 41 0.223347398030942 0.183454636171388
"41" 20500000.5 0.0913875220778199 19.4444444444444 19.0882311684668 54 0.220959595959596 0.216911717823487
"42" 21000000.5 -0.270991574728828 15.0222222222222 15.9068593070557 45 0.205783866057839 0.217902182288434
"43" 21500000.5 0.30157284459827 9.02222222222222 8.48365829709637 24 0.158284600389864 0.148836110475375
"44" 22000000.5 -0.580252556926299 6.82222222222222 7.77668677233834 22 0.104957264957265 0.119641334959051
"45" 22500000.5 0.0753152319318726 14 13.7859447327816 39 0.162790697674419 0.160301682939321
"46" 23000000.5 0.378879509494542 19.0444444444444 17.6742881189508 50 0.20046783625731 0.186045138094219
"47" 23500000.5 0.365631588584521 14.0666666666667 13.0789732080236 37 0.19537037037037 0.181652405666994
"48" 24000000.5 -0.0596061643123667 10.8222222222222 10.9580586337495 31 0.148249619482496 0.150110392243143
"49" 24500000.5 0.221487749987919 10.3555555555556 9.89760134661243 28 0.147936507936508 0.141394304951606
"50" 25000000.5 0.622108088576939 8.8 7.77668677233834 22 0.151724137931035 0.134080806419626
"51" 25500000.5 0.258600391454236 9.68888888888889 9.1906298218544 26 0.144610281923715 0.137173579430663
"52" 26000000.5 0.973753091993992 11.4888888888889 9.54411558423341 27 0.20515873015873 0.17043063543274
"53" 26500000.5 0.304908332525913 12.7777777777778 12.0185159208865 34 0.202821869488536 0.190770093982326
"54" 27000000.5 -0.00135014973039524 14.4888888888889 14.4929162575396 41 0.198477929984779 0.198533099418351
"55" 27500000.5 0.285934649386965 16.4666666666667 15.5533735446767 44 0.213852813852814 0.20199186421658
"56" 28000000.5 0.382084358098965 14.1111111111111 13.0789732080236 37 0.164082687338501 0.152081083814228
"57" 28500000.5 0.983554527337875 13.6222222222222 11.3115443961285 32 0.197423510466989 0.163935426030848
"58" 29000000.5 0.494655261643366 17.1333333333333 15.5533735446767 44 0.225438596491228 0.20464965190364
"59" 29500000.5 0.165764496805267 14.6222222222222 14.1394304951606 40 0.185091420534459 0.178980132850134
"60" 30000000.5 0.900687053735929 13.8444444444444 11.6650301585075 33 0.175246132208158 0.147658609601361
"61" 30500000.5 0.867441058775056 15.4222222222222 13.0789732080236 37 0.165830346475508 0.140634120516382
"62" 31000000.5 0.192877508682861 13.6 13.0789732080236 37 0.178947368421053 0.172091752737152
"63" 31500000.5 0.456618300888073 13.1555555555556 12.0185159208865 34 0.226819923371647 0.207215791739423
"64" 32000000.5 0.298609863608612 13.5111111111111 12.7254874456446 36 0.232950191570881 0.219404955959389
"65" 32500000.5 -0.310178813826646 11.5777777777778 12.3720016832655 35 0.175420875420875 0.187454570958569
"66" 33000000.5 -0.104233743335634 11.0666666666667 11.3115443961285 32 0.181420765027322 0.185435154034893
"67" 33500000.5 0.141115649934037 12.7333333333333 12.3720016832655 35 0.227380952380952 0.220928601486885
"68" 34000000.5 0.936259385134679 13.5111111111111 11.3115443961285 32 0.245656565656566 0.205664443565973
"69" 34500000.5 1.68586348711112 12.9111111111111 9.54411558423341 27 0.274704491725768 0.203066289026243
"70" 35000000.5 0.911748205974552 14.2888888888889 12.0185159208865 34 0.285777777777778 0.24037031841773
"71" 35500000.5 0.273270346590942 13.4444444444444 12.7254874456446 36 0.224074074074074 0.212091457427409
"72" 36000000.5 0.818057345575062 14.4666666666667 12.3720016832655 35 0.21592039800995 0.184656741541277
"73" 36500000.5 0.67109247883167 13.2888888888889 11.6650301585075 33 0.207638888888889 0.18226609622668
"74" 37000000.5 0.661781439844509 14.8666666666667 13.0789732080236 37 0.195614035087719 0.172091752737152
"75" 37500000.5 0.88816540186767 19.2222222222222 16.2603450694347 46 0.223514211886305 0.189073779877148
"76" 38000000.5 0.0513159071313782 14.2888888888889 14.1394304951606 40 0.195738203957382 0.19369082870083
"77" 38500000.5 -0.927169217671246 9.13333333333333 11.3115443961285 32 0.140512820512821 0.174023759940438
"78" 39000000.5 -0.756552065410291 8.33333333333333 9.89760134661243 28 0.136612021857924 0.162255759780532
"79" 39500000.5 0.733912380836115 15.4666666666667 13.4324589704026 38 0.186345381526104 0.161836855065091
"80" 40000000.5 1.33749199903985 22.5111111111111 17.6742881189508 50 0.225111111111111 0.176742881189508
"81" 40500000.5 0.713768651965384 21.4666666666667 18.7347454060878 53 0.238518518518518 0.20816383784542
"82" 41000000.5 0.196284120718304 14.7111111111111 14.1394304951606 40 0.237275985663082 0.228055330567107
"83" 41500000.5 0.804658816542439 14.0222222222222 12.0185159208865 34 0.280444444444444 0.24037031841773
"84" 42000000.5 1.02557340919691 17.9777777777778 14.8464020199186 42 0.29471766848816 0.243383639670797
"85" 42500000.5 0.597656909756461 11.1333333333333 9.89760134661243 28 0.227210884353741 0.20199186421658
"86" 43000000.5 -0.00527422026828762 6.35555555555556 6.36274372282228 18 0.151322751322751 0.151493898162435
"87" 43500000.5 -0.16207396144369 15.3777777777778 15.9068593070557 45 0.189849108367627 0.196380979099453
"88" 44000000.5 -0.0068414936379347 18.3555555555556 18.3812596437088 52 0.218518518518519 0.218824519567962
"89" 44500000.5 0.9098708367321 13.8666666666667 11.6650301585075 33 0.252121212121212 0.212091457427409
"90" 45000000.5 0.287060100953894 12.7333333333333 12.0185159208865 34 0.223391812865497 0.210851156506781
"91" 45500000.5 -0.353069109716365 13.1111111111111 14.1394304951606 40 0.19281045751634 0.207932801399421
"92" 46000000.5 -0.552639692819326 12.8444444444444 14.4929162575396 41 0.162587904360056 0.183454636171388
"93" 46500000.5 0.0482405309465861 10.7111111111111 10.6045728713705 30 0.181544256120527 0.179738523243567
"94" 47000000.5 0.812208816872195 10.7555555555556 9.1906298218544 26 0.219501133786848 0.187563873915396
"95" 47500000.5 0.365424355267259 8.37777777777778 7.77668677233834 22 0.194832041343669 0.180853180752054
"96" 48000000.5 0.416060649492575 3.86666666666667 3.53485762379015 10 0.120833333333333 0.110464300743442
"97" 48500000.5 0.824199732810181 9.95555555555556 8.48365829709637 24 0.199111111111111 0.169673165941927
"98" 49000000.5 0.727592517902284 15.0444444444444 13.0789732080236 37 0.218035426731079 0.189550336348168
"99" 49500000.5 0.361207723616234 10.6444444444444 9.89760134661243 28 0.17168458781362 0.159638731396975
"100" 50000000.5 -0.0116382419375234 5.28888888888889 5.30228643568523 15 0.165277777777778 0.165696451115163
"101" 50500000.5 0.627672675066209 10.4 9.1906298218544 26 0.247619047619048 0.218824519567962
