"Windows" "TajimasD" "Thetapi" "ThetaS" "S" "Thetapi_persite" "ThetaS_persite"
"82" 41000000.5 -0.05628529267754 13.4090909090909 13.5767103486997 41 0.216275659824047 0.218979199172576
"83" 41500000.5 0.133498852103864 11.5909090909091 11.2587354111168 34 0.231818181818182 0.225174708222336
"84" 42000000.5 -0.107162891767575 13.2575757575758 13.5767103486997 41 0.217337307501242 0.222569022109831
"85" 42500000.5 0.0240952679034321 11.6515151515152 11.5898746879144 35 0.237786023500309 0.236528054855395
"86" 43000000.5 -0.0613591999008829 11.1060606060606 11.2587354111168 34 0.264430014430014 0.268065128836115
"87" 43500000.5 -0.342624399928809 16.2424242424242 17.5503816702703 53 0.200523756079312 0.216671378645313
"88" 44000000.5 -0.291117336596165 17.0606060606061 18.2126602238654 55 0.203102453102453 0.216817383617446
"89" 44500000.5 -0.0244476378673306 13.8333333333333 13.9078496254972 42 0.251515151515152 0.252869993190859
"90" 45000000.5 0.121320223853567 11.5606060606061 11.2587354111168 34 0.202817650186071 0.197521673879242
"91" 45500000.5 0.306317723143255 14.1363636363636 13.2455710719021 40 0.207887700534759 0.194787809880914
"92" 46000000.5 -0.624423169533855 15.1666666666667 17.5503816702703 53 0.191983122362869 0.222156730003422
"93" 46500000.5 -0.783834959665042 11.2424242424242 13.5767103486997 41 0.190549563430919 0.230113734723724
"94" 47000000.5 -0.0340170252190961 9.53030303030303 9.60303902712905 29 0.194495980210266 0.195980388308756
"95" 47500000.5 -0.499781371302053 6.75757575757576 7.61620336634373 23 0.157152924594785 0.177121008519622
"96" 48000000.5 -0.587973795379746 6.60606060606061 7.61620336634373 23 0.206439393939394 0.238006355198242
"97" 48500000.5 -0.3318842126544 7.96969696969697 8.60962119673639 26 0.159393939393939 0.172192423934728
"98" 49000000.5 -0.0257587332235187 13.5 13.5767103486997 41 0.195652173913043 0.196763918097097
"99" 49500000.5 -0.481275616202847 13.3333333333333 14.9012674558899 45 0.21505376344086 0.240343023482095
"100" 50000000.5 -1.26733518582459 4.46969696969697 6.29164625915352 19 0.13967803030303 0.196613945598547
"101" 50500000.5 -0.439154760809348 8.36363636363636 9.2718997503315 28 0.199134199134199 0.220759517865036
"102" 51000000.5 -1.05318277100256 12.5 16.2258245630801 49 0.1953125 0.253528508798127
"103" 51500000.5 -1.30640395044319 8.72727272727273 12.2521532415095 37 0.128342245989305 0.180178724139845
"104" 52000000.5 -0.228226168108446 11.6363636363636 12.2521532415095 37 0.163892445582586 0.17256553861281
"105" 52500000.5 0.286403260273588 13.7272727272727 12.9144317951046 39 0.263986013986014 0.248354457598165
"106" 53000000.5 0.763010371425829 12.7727272727273 10.9275961343193 33 0.260667903525046 0.223012166006516
"107" 53500000.5 0.331184803190984 18.1060606060606 16.8881031166752 51 0.25501493811353 0.237860607277116
"108" 54000000.5 -0.150421427390021 22.1060606060606 22.8486100990312 69 0.245622895622896 0.253873445544791
"109" 54500000.5 -0.807253177147584 18.8636363636364 22.8486100990312 69 0.196496212121212 0.238006355198242
"110" 55000000.5 -0.961992735158603 18.3636363636364 23.1797493758287 70 0.197458455522972 0.249244616944395
"111" 55500000.5 -0.317918230285734 16.9545454545455 18.2126602238654 55 0.238796414852753 0.256516341181203
"112" 56000000.5 -0.265130124581081 15.2878787878788 16.2258245630801 49 0.228177295341474 0.242176486016121
"113" 56500000.5 -0.559483960979254 13.9545454545455 15.8946852862826 48 0.186060606060606 0.211929137150434
"114" 57000000.5 0.287456315399163 9.51515151515152 8.94076047353395 27 0.202450032237266 0.190228946245403
"115" 57500000.5 1.15771748036932 5.89393939393939 4.63594987516575 14 0.184185606060606 0.14487343359893
"116" 58000000.5 1.15902846812842 7.54545454545455 5.96050698235596 18 0.160541586073501 0.126819297496935
"117" 58500000.5 0.493721952372037 25.6515151515152 23.1797493758287 70 0.231094731094731 0.208826570953412
"118" 59000000.5 0.320211747659197 27.2575757575758 25.4977243134116 77 0.247796143250689 0.231797493758287
"119" 59500000.5 -0.315698129922298 14.1818181818182 15.2324067326875 46 0.236363636363636 0.253873445544791
"120" 60000000.5 -0.863243365149928 11.8181818181818 14.5701281790924 44 0.196969696969697 0.242835469651539
"121" 60500000.5 -0.449749946539028 13.1363636363636 14.5701281790924 44 0.205255681818182 0.227658252798318
"122" 61000000.5 -0.407616456926783 11.7575757575758 12.9144317951046 39 0.206273258904838 0.226568978861484
"123" 61500000.5 -1.04173877404976 8.66666666666667 11.2587354111168 34 0.17687074829932 0.229770110430956
"124" 62000000.5 -0.647455106384679 13.3636363636364 15.563546009485 47 0.215542521994135 0.251024935636855
"125" 62500000.5 0.0226824553347743 17.969696969697 17.8815209470679 54 0.264260249554367 0.262963543339234
"126" 63000000.5 0.0258901861352215 15.6515151515152 15.563546009485 47 0.256582215598609 0.255140098516148
"127" 63500000.5 -0.144313248568742 10.2575757575758 10.5964568575217 32 0.173857216230098 0.179600963686809
"128" 64000000.5 0.17417917279237 12.3787878787879 11.9210139647119 36 0.193418560606061 0.186265843198624
"129" 64500000.5 -0.315761048036719 12.6363636363636 13.5767103486997 41 0.24777183600713 0.266210006837249
"130" 65000000.5 -0.808114628729578 8.42424242424242 10.2653175807242 31 0.200577200577201 0.244412323350575
"131" 65500000.5 -1.37910286901845 9.46969696969697 13.5767103486997 41 0.185680332739156 0.266210006837249
"132" 66000000.5 -1.61420176864982 6.15151515151515 9.60303902712905 29 0.166257166257166 0.259541595327812
"133" 66500000.5 0.0249687293804132 13.3181818181818 13.2455710719021 40 0.242148760330579 0.240828564943675
"134" 67000000.5 0.0749181902325532 17.5 17.2192423934728 52 0.2734375 0.269050662398012
"135" 67500000.5 0.743390702145585 11.5757575757576 9.93417830392661 30 0.289393939393939 0.248354457598165
"136" 68000000.5 0.198073791827513 18.6515151515152 17.8815209470679 54 0.266450216450216 0.255450299243827
"137" 68500000.5 -0.280380597335147 15.5454545454545 16.5569638398777 50 0.218950064020487 0.233196673801094
"138" 69000000.5 0.62867497675862 10.1969696969697 8.94076047353395 27 0.22167325428195 0.194364358120303
"139" 69500000.5 0.894161697798842 11.1212121212121 9.2718997503315 28 0.258632840028189 0.215625575589105
"140" 70000000.5 0.131740009374078 8.86363636363636 8.60962119673639 26 0.180890538033395 0.175706555035437
"141" 70500000.5 -0.342714015555046 6.10606060606061 6.62278553595107 20 0.0969215969215969 0.105123579935731
"142" 71000000.5 -0.800469605074503 4.59090909090909 5.62936770555841 17 0.0834710743801653 0.102352140101062
"143" 71500000.5 0.345804223447162 18.5151515151515 17.2192423934728 52 0.201251646903821 0.187165678189922
"144" 72000000.5 -0.230117608574291 23.2878787878788 24.504306483019 74 0.169984516699845 0.178863550970941
"145" 72500000.5 -0.629618144993423 13.4242424242424 15.563546009485 47 0.152548209366391 0.176858477380512
"146" 73000000.5 0.892916277471281 6.39393939393939 5.29822842876086 16 0.255757575757576 0.211929137150434
"147" 73500000.5 0.0132114387516768 8.3030303030303 8.27848191993884 25 0.276767676767677 0.275949397331295
"148" 74000000.5 0.0300179978018169 11.6666666666667 11.5898746879144 35 0.233333333333333 0.231797493758287
"149" 74500000.5 -0.327195498239873 10.1363636363636 10.9275961343193 33 0.177830940988836 0.191712212882794
"150" 75000000.5 -0.487445512363677 7.07575757575758 7.94734264314128 24 0.196548821548822 0.220759517865036
"151" 75500000.5 0.565417976076597 5.62121212121212 4.9670891519633 15 0.374747474747475 0.331139276797554
"152" 76000000.5 0.432512723160814 7.63636363636364 6.95392481274862 21 0.263322884012539 0.239790510784435
"153" 76500000.5 1.06819646265656 7.01515151515152 5.62936770555841 17 0.259820426487093 0.208495100205867
"154" 77000000.5 1.36432476499337 6.54545454545455 4.9670891519633 15 0.363636363636364 0.275949397331295
"155" 77500000.5 0.49423534292673 6.63636363636364 5.96050698235596 18 0.221212121212121 0.198683566078532
"156" 78000000.5 -0.176312447904008 9.86363636363636 10.2653175807242 31 0.167180277349769 0.173988433571596
"157" 78500000.5 -0.644749181591333 14.8030303030303 17.2192423934728 52 0.178349762687112 0.207460751728588
"158" 79000000.5 -0.632542836483974 10.5454545454545 12.2521532415095 37 0.202797202797203 0.23561833156749
"159" 79500000.5 -0.410981016415283 1.77272727272727 1.98683566078532 6 0.253246753246753 0.283833665826474
"160" 80000000.5 -1.04088385324426 7.89393939393939 10.2653175807242 31 0.154783125371361 0.201280736876944
"161" 80500000.5 -0.677884246462284 12.4090909090909 14.5701281790924 44 0.174775928297055 0.205213072944963
"162" 81000000.5 -0.0131599146676956 6.27272727272727 6.29164625915352 19 0.216300940438871 0.216953319281156
"163" 81500000.5 0.391017371460933 3.98484848484848 3.64253204477309 11 0.221380471380471 0.202362891376283
"164" 82000000.5 0.378323493878073 11.4848484848485 10.5964568575217 32 0.273448773448773 0.252296591845755
"165" 82500000.5 0.274146997625451 8.78787878787879 8.27848191993884 25 0.283479960899316 0.267047803868995
"166" 83000000.5 2.61112279556816 10.0454545454545 6.29164625915352 19 0.386363636363636 0.241986394582828
"167" 83500000.5 2.6217796796181 10.5757575757576 6.62278553595107 20 0.352525252525253 0.220759517865036
"168" 84000000.5 0.408411605048908 6.87878787878788 6.29164625915352 19 0.185913185913186 0.170044493490636
"169" 84500000.5 0.535191882019714 10.3787878787879 9.2718997503315 28 0.235881542699725 0.210724994325716
"170" 85000000.5 0.226795220046371 9.39393939393939 8.94076047353395 27 0.284664830119376 0.270932135561635
"171" 85500000.5 0.0388039584942643 7.01515151515152 6.95392481274862 21 0.259820426487093 0.257552770842542
"172" 86000000.5 0.461518910422663 2.22727272727273 1.98683566078532 6 0.318181818181818 0.283833665826474
"173" 86500000.5 -0.0282963425358949 0.984848484848485 0.993417830392661 3 0.246212121212121 0.248354457598165
"174" 87000000.5 0.540554688775511 0.409090909090909 0.331139276797554 1 0.204545454545455 0.165569638398777
"175" 88000000.5 -0.582784417188607 1.39393939393939 1.65569638398777 5 0.0557575757575758 0.0662278553595107
"176" 88500000.5 -0.716235030733606 6.66666666666667 7.94734264314128 24 0.138888888888889 0.165569638398777
"177" 89000000.5 -0.138792261892118 8.98484848484848 9.2718997503315 28 0.242833742833743 0.250591885144095
"178" 89500000.5 0.737159416341458 4.28787878787879 3.64253204477309 11 0.267992424242424 0.227658252798318
"179" 90000000.5 -0.00381438389090811 1.98484848484848 1.98683566078532 6 0.283549783549784 0.283833665826474
"180" 90500000.5 0.257770684221544 16.4393939393939 15.563546009485 47 0.283437826541275 0.268337000163535
"181" 91000000.5 -0.350132251923423 48.1060606060606 51.9888664572159 157 0.194761378971905 0.210481240717473
"182" 91500000.5 -0.494264396477405 38.5 43.048105983682 130 0.165948275862069 0.185552180964146
"183" 92000000.5 0.0394340382318866 15.3636363636364 15.2324067326875 46 0.170707070707071 0.169248963696527
"184" 92500000.5 -0.164877540028404 10.8484848484848 11.2587354111168 34 0.187042842215256 0.194116127777876
"185" 93000000.5 -0.922365953603954 2.3030303030303 2.98025349117798 9 0.191919191919192 0.248354457598165
"186" 93500000.5 -1.25254346591263 2.06060606060606 2.98025349117798 9 0.171717171717172 0.248354457598165
"187" 94000000.5 -1.29119493732346 1.07575757575758 1.65569638398777 5 0.107575757575758 0.165569638398777
"188" 94500000.5 0.540554688775511 0.409090909090909 0.331139276797554 1 0.0681818181818182 0.0551898794662589
"189" 95000000.5 -1.83093628599764 0.833333333333333 1.65569638398777 5 0.0925925925925926 0.18396626488753
"190" 95500000.5 -0.753752953381226 4.65151515151515 5.62936770555841 17 0.211432506887052 0.255880350252655
"191" 96000000.5 -1.06083550105981 7.84848484848485 10.2653175807242 31 0.206539074960128 0.270139936334846
"192" 96500000.5 -0.283377191927654 56.3181818181818 59.9362091003572 181 0.227089442815249 0.24167826250144
"193" 97000000.5 -0.159443812511171 54.0606060606061 55.9625377787865 169 0.232019768500455 0.240182565574191
"194" 97500000.5 -0.920508618003787 1.77272727272727 2.31797493758287 7 0.161157024793388 0.210724994325716
"195" 98000000.5 0.361762942991198 1.81818181818182 1.65569638398777 5 0.202020202020202 0.18396626488753
"196" 98500000.5 0.232015144323463 2.8030303030303 2.64911421438043 8 0.254820936639118 0.240828564943675
"197" 99000000.5 -0.702623946680747 6.40909090909091 7.61620336634373 23 0.237373737373737 0.282081606160879
"198" 99500000.5 -0.222610658825452 11.6515151515152 12.2521532415095 37 0.237786023500309 0.250043943704275
"199" 100000000.5 0.571765220830438 8.96969696969697 7.94734264314128 24 0.236044657097289 0.209140595872139
"200" 100500000.5 0.691276798350328 8.42424242424242 7.28506408954618 22 0.290491118077325 0.251209106536075
"201" 101000000.5 0.756446767654959 13.9090909090909 11.9210139647119 36 0.316115702479339 0.270932135561635
"202" 101500000.5 0.689036088782198 10.6969696969697 9.2718997503315 28 0.274281274281274 0.237741019239269
"203" 102000000.5 0.0209756395694979 7.98484848484848 7.94734264314128 24 0.221801346801347 0.220759517865036
"204" 102500000.5 -0.0198449647398972 9.56060606060606 9.60303902712905 29 0.21728650137741 0.218250886980206
"205" 103000000.5 0.159416165315613 5.15151515151515 4.9670891519633 15 0.206060606060606 0.198683566078532
"206" 103500000.5 0.23325533947642 3.15151515151515 2.98025349117798 9 0.262626262626263 0.248354457598165
"207" 104000000.5 -0.171249234561421 6.04545454545455 6.29164625915352 19 0.20846394984326 0.216953319281156
"208" 104500000.5 -0.615331547317106 9.15151515151515 10.5964568575217 32 0.198945981554677 0.230357757772211
"209" 105000000.5 -0.154427291635032 11.5151515151515 11.9210139647119 36 0.250329380764163 0.259152477493738
"210" 105500000.5 0.815389285924546 10.1818181818182 8.60962119673639 26 0.236786469344609 0.200223748761311
"211" 106000000.5 0.773790422095265 11.2575757575758 9.60303902712905 29 0.204683195592287 0.174600709584165
"212" 106500000.5 -0.174087667465095 14.0151515151515 14.5701281790924 44 0.17968142968143 0.186796515116569
"213" 107000000.5 -0.609397471164231 9.74242424242424 11.2587354111168 34 0.135311447811448 0.1563713251544
"214" 107500000.5 1.22815239817627 35.1666666666667 27.8156992509945 84 0.285907859078591 0.226143896349549
"215" 108000000.5 0.961785466558098 44.7272727272727 37.087599001326 112 0.300183038438072 0.248910060411584
"216" 108500000.5 -0.0474558631458071 24.9090909090909 25.1665850366141 76 0.23951048951049 0.241986394582828
"217" 109000000.5 0.0789612653551594 17.5151515151515 17.2192423934728 52 0.239933582399336 0.235880032787298
"218" 109500000.5 -0.453400392814411 19.7121212121212 21.8551922686385 66 0.205334595959596 0.227658252798318
"219" 110000000.5 -0.40449485931095 26.6060606060606 29.1402563581847 88 0.221717171717172 0.242835469651539
"220" 110500000.5 0.119274961529921 19.3636363636364 18.8749387774605 57 0.261670761670762 0.255066740235953
"221" 111000000.5 -0.260657044943753 16.2424242424242 17.2192423934728 52 0.253787878787879 0.269050662398012
"222" 111500000.5 -0.98648825444202 17.4545454545455 22.1863315454361 67 0.220943613348677 0.280839639815647
"223" 112000000.5 -0.51273951194938 19.1363636363636 21.524052991841 65 0.23625140291807 0.265729049281987
"224" 112500000.5 0.462577496178297 14.2272727272727 12.9144317951046 39 0.212347354138399 0.19275271335977
"225" 113000000.5 -0.0860305278634225 6.81818181818182 6.95392481274862 21 0.128644939965695 0.131206128542427
"226" 113500000.5 -0.671800801869836 9.3030303030303 10.9275961343193 33 0.1525086934923 0.179140920234742
"227" 114000000.5 0.00242190530596439 19.8787878787879 19.8683566078532 60 0.216073781291173 0.215960397911448
"228" 114500000.5 -0.0644170415687751 19.5909090909091 19.8683566078532 60 0.217676767676768 0.220759517865036
"229" 115000000.5 -0.593136015017508 15.5757575757576 17.8815209470679 54 0.20228256591893 0.232227544767115
"230" 115500000.5 -0.21281392803198 11.0454545454545 11.5898746879144 35 0.220909090909091 0.231797493758287
"231" 116000000.5 -0.00628652628880194 5.62121212121212 5.62936770555841 17 0.200757575757576 0.201048846627086
"232" 116500000.5 -0.102542060409653 11.6515151515152 11.9210139647119 36 0.211845730027548 0.216745708449308
"233" 117000000.5 0.0734621594071256 19.8484848484848 19.5372173310557 59 0.248106060606061 0.244215216638196
"234" 117500000.5 -0.483055618325376 20.1666666666667 22.5174708222336 68 0.245934959349594 0.274603302710166
"235" 118000000.5 -0.725901842335332 18.9848484848485 22.5174708222336 68 0.223351158645276 0.264911421438043
"236" 118500000.5 -0.368285290131549 17.0606060606061 18.543799500663 56 0.203102453102453 0.220759517865036
"237" 119000000.5 -0.654167560440813 14.1969696969697 16.5569638398777 50 0.175271230826786 0.204406960986144
"238" 119500000.5 -0.58344912845724 14.7424242424242 16.8881031166752 51 0.177619569185834 0.203471121887653
"239" 120000000.5 -0.318074316636341 11.3939393939394 12.2521532415095 37 0.203463203463203 0.218788450741241
"240" 120500000.5 -0.669751308123748 13.2878787878788 15.563546009485 47 0.207623106060606 0.243180406398203
"241" 121000000.5 -0.218372053724482 17.3484848484848 18.2126602238654 55 0.214178825289936 0.224847657084759
"242" 121500000.5 0.827613294910337 27.7121212121212 23.5108886526263 71 0.282776747062461 0.239907027067615
"243" 122000000.5 1.3171109870223 30.1969696969697 23.5108886526263 71 0.321244358478401 0.250115836730067
"244" 122500000.5 1.10854969449557 16.0606060606061 12.9144317951046 39 0.314913844325609 0.253224152845188
"245" 123000000.5 0.596898909820218 37.7272727272727 33.4450669565529 101 0.267569310122502 0.237199056429453
"246" 123500000.5 0.490191020298162 41.7121212121212 37.7498775549211 114 0.255902584123443 0.231594340827737
"247" 124000000.5 -0.51487315284963 10.2727272727273 11.5898746879144 35 0.183441558441558 0.206962047998471
"248" 124500000.5 -0.634977906249685 5.37878787878788 6.29164625915352 19 0.168087121212121 0.196613945598547
"249" 125000000.5 -0.181473970138589 5.39393939393939 5.62936770555841 17 0.215757575757576 0.225174708222336
"250" 125500000.5 -0.457027401324356 11.3181818181818 12.583292518307 38 0.257231404958678 0.285983920870614
"251" 126000000.5 -0.100355582477654 18.7878787878788 19.2060780542581 58 0.234848484848485 0.240075975678226
"252" 126500000.5 -0.107887024299196 15.1969696969697 15.563546009485 47 0.183096020445418 0.187512602523916
"253" 127000000.5 -0.703128556745288 9.22727272727273 10.9275961343193 33 0.148826979472141 0.176251550553537
"254" 127500000.5 -0.388736626247805 9.07575757575758 9.93417830392661 30 0.13153271848924 0.143973598607632
"255" 128000000.5 0.220986205638495 15.6212121212121 14.9012674558899 45 0.188207374954363 0.179533342842047
"256" 128500000.5 0.135850394652367 19.0909090909091 18.543799500663 56 0.272727272727273 0.264911421438043
"257" 129000000.5 0.132622135340578 15.3333333333333 14.9012674558899 45 0.255555555555556 0.248354457598165
"258" 129500000.5 -0.086836005342901 9.74242424242424 9.93417830392661 30 0.177134986225895 0.180621423707756
"259" 130000000.5 -1.42584727956858 8.63636363636364 12.583292518307 38 0.121638924455826 0.177229472088831
"260" 130500000.5 -0.522979480420413 15.8484848484848 17.8815209470679 54 0.184284707540521 0.207924662175208
"261" 131000000.5 -0.631068784369451 21.7424242424242 25.1665850366141 76 0.211091497499264 0.244335777054505
"262" 131500000.5 -0.89431544718378 20.0454545454545 24.8354457598165 75 0.192744755244755 0.238802363075159
"263" 132000000.5 0.212294825559969 22.1666666666667 21.1929137150434 64 0.235815602836879 0.225456528883441
"264" 132500000.5 0.453603868725002 23.6363636363636 21.524052991841 65 0.25974025974026 0.236528054855395
