low_bound_theta upper_bound_theta mid_wind_theta Nmb_Positions_theta Nb_SNP_theta pop1 pop2 pop3 pop4 pop1+pop2+pop3+pop4
temp_spectre.198 1e+08 1.01e+08 100500000.5 13 13 0.0820512820512821 0.113053613053613 0.171597633136095 0.0666666666666667 0.119449656035022
temp_spectre.199 100500000 101500000 101000000.5 64 64 0.361111111111111 0.342566287878788 0.317479395604396 0.402083333333333 0.337325783972125
temp_spectre.200 1.01e+08 1.02e+08 101500000.5 54 54 0.418106995884774 0.381874298540965 0.337606837606838 0.460493827160494 0.376070030541575
temp_spectre.201 101500000 102500000 102000000.5 8 8 0.141666666666667 0.191287878787879 0.182692307692308 0.141666666666667 0.187282229965157
temp_spectre.202 1.02e+08 1.03e+08 102500000.5 10 10 0.08 0.16969696969697 0.131868131868132 0.18 0.146457607433217
temp_spectre.203 102500000 103500000 103000000.5 8 8 0.075 0.183712121212121 0.134615384615385 0.216666666666667 0.149535423925668
temp_spectre.204 1.03e+08 1.04e+08 103500000.5 73 73 0.173820395738204 0.265255292652553 0.251693511967485 0.262100456621005 0.233497207770512
temp_spectre.205 103500000 104500000 104000000.5 80 80 0.194444444444444 0.254545454545455 0.248489010989011 0.2525 0.232897793263647
temp_spectre.206 1.04e+08 1.05e+08 104500000.5 38 38 0.255555555555556 0.229665071770335 0.209947946790052 0.256140350877193 0.233113270982334
temp_spectre.207 104500000 105500000 105000000.5 36 36 0.225308641975309 0.227272727272727 0.187728937728938 0.25 0.217737772615821
temp_spectre.208 1.05e+08 1.06e+08 105500000.5 18 18 0.302469135802469 0.313131313131313 0.302197802197802 0.337037037037037 0.299845141308556
temp_spectre.209 105500000 106500000 106000000.5 47 47 0.325295508274232 0.319793681495809 0.319850362403554 0.324822695035461 0.313366446734376
temp_spectre.210 1.06e+08 1.07e+08 106500000.5 40 40 0.306666666666667 0.292424242424242 0.287362637362637 0.291666666666667 0.288763066202091
temp_spectre.211 106500000 107500000 107000000.5 35 35 0.194285714285714 0.238961038961039 0.207221350078493 0.287619047619048 0.215928322548532
temp_spectre.212 1.07e+08 1.08e+08 107500000.5 39 39 0.16011396011396 0.228049728049728 0.189630881938574 0.252991452991453 0.196759879686709
temp_spectre.213 107500000 108500000 108000000.5 7 7 0.0285714285714286 0.177489177489178 0.097331240188383 0.123809523809524 0.115812178529949
temp_spectre.214 1.08e+08 1.09e+08 108500000.5 17 17 0.0797385620915033 0.204991087344029 0.120879120879121 0.113725490196078 0.139714422354308
temp_spectre.215 108500000 109500000 109000000.5 34 34 0.113071895424837 0.188948306595365 0.13639301874596 0.184313725490196 0.15320762451322
temp_spectre.216 1.09e+08 1.1e+08 109500000.5 20 20 0.162222222222222 0.195454545454545 0.180769230769231 0.27 0.188734030197445
temp_spectre.217 109500000 110500000 110000000.5 14 14 0.122222222222222 0.202380952380952 0.131868131868132 0.19047619047619 0.157955865272938
temp_spectre.218 1.1e+08 1.11e+08 110500000.5 21 21 0.0931216931216931 0.222943722943723 0.127158555729984 0.292063492063492 0.176538908246225
temp_spectre.219 110500000 111500000 111000000.5 88 88 0.228535353535354 0.273415977961433 0.250124875124875 0.3 0.256995037482842
temp_spectre.220 1.11e+08 1.12e+08 111500000.5 154 154 0.244155844155844 0.274793388429752 0.254317111459969 0.262337662337662 0.254362942516253
temp_spectre.221 111500000 112500000 112000000.5 108 108 0.234979423868313 0.281004489337823 0.251729751729752 0.195061728395062 0.253462812405902
temp_spectre.222 1.12e+08 1.13e+08 112500000.5 61 61 0.183606557377049 0.215598609041232 0.219600072059088 0.0819672131147541 0.210087393613983
temp_spectre.223 112500000 113500000 113000000.5 55 55 0.163232323232323 0.169972451790634 0.19040959040959 0.128484848484848 0.173413578291627
temp_spectre.224 1.13e+08 1.14e+08 113500000.5 55 55 0.156363636363636 0.199449035812672 0.152047952047952 0.126060606060606 0.165473550839405
temp_spectre.225 113500000 114500000 114000000.5 46 46 0.152173913043478 0.19137022397892 0.103678929765886 0.091304347826087 0.142074433166692
temp_spectre.226 1.14e+08 1.15e+08 114500000.5 38 38 0.157309941520468 0.194178628389155 0.121746674378253 0.0719298245614035 0.152270921205453
temp_spectre.227 114500000 115500000 115000000.5 50 50 0.206666666666667 0.257878787878788 0.216043956043956 0.166666666666667 0.218536585365854
temp_spectre.228 1.15e+08 1.16e+08 115500000.5 52 52 0.232051282051282 0.25 0.211327134404057 0.219230769230769 0.23242204949522
temp_spectre.229 115500000 116500000 116000000.5 48 48 0.228240740740741 0.221906565656566 0.134157509157509 0.130555555555556 0.201267905536198
temp_spectre.230 1.16e+08 1.17e+08 116500000.5 49 49 0.210884353741497 0.263450834879406 0.141511549674815 0.14421768707483 0.2085377705089
temp_spectre.231 116500000 117500000 117000000.5 53 53 0.180293501048218 0.205546026300743 0.15011403690649 0.140880503144654 0.185545548177854
temp_spectre.232 1.17e+08 1.18e+08 117500000.5 97 97 0.183963344788087 0.164011246485473 0.227143990030588 0.162886597938144 0.197648382963947
temp_spectre.233 117500000 118500000 118000000.5 149 149 0.176286353467562 0.222188326215172 0.225164097647319 0.194183445190157 0.209620466290952
temp_spectre.234 1.18e+08 1.19e+08 118500000.5 110 110 0.151313131313131 0.268732782369146 0.201998001998002 0.198787878787879 0.210896420652518
temp_spectre.235 118500000 119500000 119000000.5 53 53 0.132914046121593 0.214408233276158 0.165042504665146 0.183647798742138 0.183485635395437
temp_spectre.236 1.19e+08 1.2e+08 119500000.5 49 49 0.166439909297052 0.159554730983302 0.107871720116618 0.119727891156463 0.148095475123847
temp_spectre.237 119500000 120500000 120000000.5 56 56 0.201587301587302 0.228896103896104 0.135204081632653 0.110714285714286 0.195827111332338
temp_spectre.238 1.2e+08 1.21e+08 120500000.5 70 70 0.174285714285714 0.2504329004329 0.176138147566719 0.156190476190476 0.212809026049444
temp_spectre.239 120500000 121500000 121000000.5 69 69 0.128180354267311 0.192138779095301 0.171205605988215 0.16231884057971 0.174721001868404
temp_spectre.240 1.21e+08 1.22e+08 121500000.5 65 65 0.131282051282051 0.179254079254079 0.167371090448014 0.115897435897436 0.165603502188868
temp_spectre.241 121500000 122500000 122000000.5 66 66 0.155892255892256 0.224058769513315 0.157176157176157 0.0737373737373737 0.181782986661035
temp_spectre.242 1.22e+08 1.23e+08 122500000.5 61 61 0.15591985428051 0.216343765524093 0.115654836966312 0.0655737704918033 0.163801146208183
temp_spectre.243 122500000 123500000 123000000.5 89 89 0.161048689138577 0.188287368062649 0.177799728361526 0.0898876404494382 0.17733495151966
temp_spectre.244 1.23e+08 1.24e+08 123500000.5 131 131 0.189143341815098 0.210501966227157 0.202919218186394 0.116030534351145 0.197480295413641
temp_spectre.245 123500000 124500000 124000000.5 103 103 0.173462783171521 0.236834363047955 0.210818307905687 0.142394822006472 0.212261651049243
temp_spectre.246 1.24e+08 1.25e+08 124500000.5 86 86 0.141085271317829 0.309548978153629 0.265525172501917 0.235658914728682 0.260257137455095
temp_spectre.247 124500000 125500000 125000000.5 108 108 0.203086419753086 0.319584736251403 0.272588522588523 0.291975308641975 0.272712608078462
temp_spectre.248 1.25e+08 1.26e+08 125500000.5 82 82 0.200271002710027 0.237065779748707 0.237201822567676 0.258536585365854 0.23081499107674
temp_spectre.249 125500000 126500000 126000000.5 71 71 0.106729264475743 0.145113102859582 0.13682092555332 0.146478873239437 0.141417611359212
temp_spectre.250 1.26e+08 1.27e+08 126500000.5 72 72 0.139814814814815 0.170244107744108 0.0998168498168498 0.122222222222222 0.143050716221448
temp_spectre.251 126500000 127500000 127000000.5 60 60 0.177407407407407 0.188888888888889 0.145787545787546 0.168888888888889 0.183488192024777
temp_spectre.252 1.27e+08 1.28e+08 127500000.5 70 70 0.134920634920635 0.156709956709957 0.154160125588697 0.167619047619048 0.159863945578231
temp_spectre.253 127500000 128500000 128000000.5 66 66 0.128619528619529 0.151056014692378 0.127039627039627 0.126262626262626 0.145109632914511
temp_spectre.254 1.28e+08 1.29e+08 128500000.5 61 61 0.127868852459016 0.173124689518132 0.135471086290758 0.130054644808743 0.162087545934007
temp_spectre.255 128500000 129500000 129000000.5 55 55 0.134949494949495 0.177685950413223 0.15024975024975 0.155151515151515 0.175799809946151
temp_spectre.256 1.29e+08 1.3e+08 129500000.5 39 39 0.162393162393162 0.213675213675214 0.183150183150183 0.191452991452991 0.215164239554483
temp_spectre.257 129500000 130500000 130000000.5 54 54 0.203292181069959 0.269921436588103 0.194953194953195 0.228395061728395 0.240482642921667
temp_spectre.258 1.3e+08 1.31e+08 130500000.5 64 64 0.212152777777778 0.243607954545455 0.203811813186813 0.202083333333333 0.245444976771196
temp_spectre.259 130500000 131500000 131000000.5 71 71 0.250391236306729 0.232394366197183 0.23510292524377 0.0647887323943662 0.260309826438305
temp_spectre.260 1.31e+08 1.32e+08 131500000.5 79 79 0.231786216596343 0.253931722286153 0.236889692585895 0.029535864978903 0.244108263867449
temp_spectre.261 131500000 132500000 132000000.5 92 92 0.194927536231884 0.257411067193676 0.190157668418538 0.0971014492753623 0.213932232490027
temp_spectre.262 1.32e+08 1.33e+08 132500000.5 75 75 0.197925925925926 0.270707070707071 0.232673992673993 0.153777777777778 0.245001935733643
temp_spectre.263 132500000 133500000 133000000.5 45 45 0.224691358024691 0.25959595959596 0.318437118437118 0.245925925925926 0.289482513872758
temp_spectre.264 1.33e+08 1.34e+08 133500000.5 38 38 0.301754385964912 0.29585326953748 0.281954887218045 0.291228070175439 0.298826334128003
temp_spectre.265 133500000 134500000 134000000.5 66 66 0.142760942760943 0.265151515151515 0.250915750915751 0.246464646464646 0.24837222398198
temp_spectre.266 1.34e+08 1.35e+08 134500000.5 108 108 0.1440329218107 0.219416386083053 0.215404965404965 0.240123456790123 0.223964382500968
temp_spectre.267 134500000 135500000 135000000.5 100 100 0.194444444444444 0.213333333333333 0.235824175824176 0.197333333333333 0.229883855981417
temp_spectre.268 1.35e+08 1.36e+08 135500000.5 158 158 0.255414908579466 0.227368622938243 0.240575879816386 0.243881856540084 0.247489672003411
temp_spectre.269 135500000 136500000 136000000.5 148 148 0.254654654654655 0.251126126126126 0.247178497178497 0.300900900900901 0.266283705308096
temp_spectre.270 1.36e+08 1.37e+08 136500000.5 67 67 0.18407960199005 0.268430574400724 0.269476791864852 0.286567164179104 0.270754242723664
temp_spectre.271 136500000 137500000 137000000.5 67 67 0.137645107794362 0.219583898688376 0.192389699852386 0.250746268656716 0.209284587515385
temp_spectre.272 1.37e+08 1.38e+08 137500000.5 86 86 0.126614987080103 0.245066948555321 0.182724252491694 0.272868217054264 0.212962212678605
temp_spectre.273 137500000 138500000 138000000.5 71 71 0.165571205007825 0.250320102432779 0.196873548986225 0.258215962441315 0.228803716608595
temp_spectre.274 1.38e+08 1.39e+08 138500000.5 51 51 0.206100217864924 0.235888294711824 0.223227752639517 0.192156862745098 0.227642276422764
temp_spectre.275 138500000 139500000 139000000.5 54 54 0.188888888888889 0.241863075196409 0.201668701668702 0.162962962962963 0.206177141136491
temp_spectre.276 1.39e+08 1.4e+08 139500000.5 43 43 0.209302325581395 0.287174066243834 0.212369026322515 0.218604651162791 0.240607190125057
temp_spectre.277 139500000 140500000 140000000.5 39 39 0.256980056980057 0.312354312354312 0.302338686954072 0.288888888888889 0.305458768873403
temp_spectre.278 1.4e+08 1.41e+08 140500000.5 39 39 0.202279202279202 0.258352758352758 0.267117497886729 0.213675213675214 0.253342863098961
temp_spectre.279 140500000 141500000 141000000.5 77 77 0.208080808080808 0.304210940574577 0.279006707578136 0.294372294372294 0.285322111106083
temp_spectre.280 1.41e+08 1.42e+08 141500000.5 92 92 0.208212560386473 0.272562582345191 0.236383182035356 0.242753623188406 0.253686310155027
temp_spectre.281 141500000 142500000 142000000.5 62 62 0.170250896057348 0.178885630498534 0.159340659340659 0.0666666666666667 0.163538271327414
temp_spectre.282 1.42e+08 1.43e+08 142500000.5 120 120 0.202777777777778 0.170707070707071 0.192765567765568 0.15 0.184649632210608
temp_spectre.283 142500000 143500000 143000000.5 133 133 0.182623224728488 0.174982911825017 0.164504668264067 0.153884711779449 0.170941290508501
temp_spectre.284 1.43e+08 1.44e+08 143500000.5 75 75 0.200592592592593 0.253535353535354 0.211135531135531 0.0791111111111111 0.21993031358885
temp_spectre.285 143500000 144500000 144000000.5 60 60 0.248518518518519 0.313131313131313 0.288461538461538 0.171111111111111 0.291947348044909
temp_spectre.286 1.44e+08 1.45e+08 144500000.5 47 47 0.195271867612293 0.252740167633785 0.224690203413608 0.297872340425532 0.246077050436158
temp_spectre.287 144500000 145500000 145000000.5 72 72 0.187345679012346 0.261153198653199 0.239316239316239 0.214814814814815 0.237611304684475
temp_spectre.288 1.45e+08 1.46e+08 145500000.5 78 78 0.203133903133903 0.265734265734266 0.233305156382079 0.238461538461538 0.244259805235415
temp_spectre.289 145500000 146500000 146000000.5 67 67 0.216252072968491 0.200814111261872 0.164999179924553 0.172139303482587 0.19857160192071
temp_spectre.290 1.46e+08 1.47e+08 146500000.5 64 64 0.163194444444444 0.192945075757576 0.165350274725275 0.0708333333333333 0.167682926829268
temp_spectre.291 146500000 147500000 147000000.5 45 45 0.12641975308642 0.178114478114478 0.202442002442002 0.117037037037037 0.189159891598916
temp_spectre.292 1.47e+08 1.48e+08 147500000.5 69 69 0.125925925925926 0.216293368467282 0.234750756489887 0.129468599033816 0.222087562490532
temp_spectre.293 147500000 148500000 148000000.5 89 89 0.123845193508115 0.222505958461015 0.225953821459439 0.128838951310861 0.208993984000835
temp_spectre.294 1.48e+08 1.49e+08 148500000.5 70 70 0.131428571428571 0.167748917748918 0.159811616954474 0.121904761904762 0.16231956197113
temp_spectre.295 148500000 149500000 149000000.5 61 61 0.156284153005464 0.178092399403875 0.142676995136012 0.100546448087432 0.159555225528836
temp_spectre.296 1.49e+08 1.5e+08 149500000.5 66 66 0.194949494949495 0.202938475665748 0.178821178821179 0.119191919191919 0.187572590011614
temp_spectre.297 149500000 150500000 150000000.5 58 58 0.160536398467433 0.188871473354232 0.195149677908299 0.145977011494253 0.200869077656294
temp_spectre.298 1.5e+08 1.51e+08 150500000.5 66 66 0.147811447811448 0.211202938475666 0.228438228438228 0.177777777777778 0.222556576215113
temp_spectre.299 150500000 151500000 151000000.5 78 78 0.256410256410256 0.279137529137529 0.248520710059172 0.192307692307692 0.266595193424462
temp_spectre.300 1.51e+08 1.52e+08 151500000.5 76 76 0.25 0.294457735247209 0.228166570271833 0.186842105263158 0.259016443547894
temp_spectre.301 151500000 152500000 152000000.5 73 73 0.133637747336377 0.224989622249896 0.19644738822821 0.187214611872146 0.200356387125515
temp_spectre.302 1.52e+08 1.53e+08 152500000.5 84 84 0.197354497354497 0.190295815295815 0.165096807953951 0.183333333333333 0.199242298545434
temp_spectre.303 152500000 153500000 153000000.5 101 101 0.215621562156216 0.192469246924692 0.117832662387118 0.174917491749175 0.186669886500845
temp_spectre.304 1.53e+08 1.54e+08 153500000.5 72 72 0.176543209876543 0.197180134680135 0.116910866910867 0.175 0.176248548199768
temp_spectre.305 153500000 154500000 154000000.5 55 55 0.22020202020202 0.253168044077135 0.196003996003996 0.156363636363636 0.226924295216978
temp_spectre.306 1.54e+08 1.55e+08 154500000.5 56 56 0.212698412698413 0.22267316017316 0.167582417582418 0.128571428571429 0.201696532271445
temp_spectre.307 154500000 155500000 155000000.5 75 75 0.135703703703704 0.188282828282828 0.193553113553114 0.165333333333333 0.181014324428959
temp_spectre.308 1.55e+08 1.56e+08 155500000.5 97 97 0.172737686139748 0.211027803811309 0.240512065254333 0.232302405498282 0.227905695846355
temp_spectre.309 155500000 156500000 156000000.5 71 71 0.195618153364632 0.195689287238583 0.246246711035443 0.233802816901408 0.239452978030786
temp_spectre.310 1.56e+08 1.57e+08 156500000.5 83 83 0.166532797858099 0.15188024826579 0.175559380378657 0.123694779116466 0.173208513496495
temp_spectre.311 156500000 157500000 157000000.5 123 123 0.230171635049684 0.197216063069722 0.196283391405343 0.178319783197832 0.21564072783585
temp_spectre.312 1.57e+08 1.58e+08 157500000.5 129 129 0.239965546942291 0.254052149400987 0.223017292784735 0.246511627906977 0.25318495709874
temp_spectre.313 157500000 158500000 158000000.5 108 108 0.190534979423868 0.262766554433221 0.218050468050468 0.243827160493827 0.250903342366757
temp_spectre.314 1.58e+08 1.59e+08 158500000.5 82 82 0.155013550135501 0.260347376201035 0.24202626641651 0.240650406504065 0.256947395257925
temp_spectre.315 158500000 159500000 159000000.5 80 80 0.194444444444444 0.231628787878788 0.217032967032967 0.243333333333333 0.234451219512195
temp_spectre.316 1.59e+08 1.6e+08 159500000.5 101 101 0.218921892189219 0.242274227422742 0.212055271461212 0.241584158415842 0.234806407470015
temp_spectre.317 159500000 160500000 160000000.5 106 106 0.165828092243187 0.258862206975415 0.228592162554427 0.250943396226415 0.23877457103412
temp_spectre.318 1.6e+08 1.61e+08 160500000.5 100 100 0.119111111111111 0.210151515151515 0.194505494505494 0.212 0.207770034843206
temp_spectre.319 160500000 161500000 161000000.5 112 112 0.167460317460317 0.184659090909091 0.182299843014129 0.17202380952381 0.215136054421769
temp_spectre.320 1.61e+08 1.62e+08 161500000.5 98 98 0.213605442176871 0.22387136672851 0.224489795918367 0.172108843537415 0.243535044679893
temp_spectre.321 161500000 162500000 162000000.5 66 66 0.237037037037037 0.289715335169881 0.285214785214785 0.236363636363636 0.281086122549537
temp_spectre.322 1.62e+08 1.63e+08 162500000.5 69 69 0.227053140096618 0.227492314448836 0.222646918299092 0.241545893719807 0.251998855392281
temp_spectre.323 162500000 163500000 163000000.5 91 91 0.245665445665446 0.246087246087246 0.266634464436662 0.257875457875458 0.268662812216819
temp_spectre.324 1.63e+08 1.64e+08 163500000.5 102 102 0.25119825708061 0.242275698158051 0.277634130575307 0.265359477124183 0.26882785634579
temp_spectre.325 163500000 164500000 164000000.5 98 98 0.179591836734694 0.206400742115028 0.211818793451447 0.179591836734694 0.21714190902842
temp_spectre.326 1.64e+08 1.65e+08 164500000.5 118 118 0.186629001883239 0.257318952234206 0.234773700875396 0.214689265536723 0.2463631173842
temp_spectre.327 164500000 165500000 165000000.5 96 96 0.208101851851852 0.27209595959596 0.263163919413919 0.277083333333333 0.270046941540844
temp_spectre.328 1.65e+08 1.66e+08 165500000.5 76 76 0.190058479532164 0.275717703349282 0.255783689994216 0.3 0.276514456873892
temp_spectre.329 165500000 166500000 166000000.5 127 127 0.223972003499563 0.25960391314722 0.244959764644804 0.237270341207349 0.261653268951137
temp_spectre.330 1.66e+08 1.67e+08 166500000.5 121 121 0.223140495867769 0.251940896568996 0.252838071019889 0.185123966942149 0.252224493909638
temp_spectre.331 166500000 167500000 167000000.5 105 105 0.195343915343915 0.256277056277056 0.239979068550497 0.157460317460317 0.244765223162436
temp_spectre.332 1.67e+08 1.68e+08 167500000.5 98 98 0.194104308390023 0.245361781076067 0.210585333034313 0.136054421768707 0.23576050629311
temp_spectre.333 167500000 168500000 168000000.5 84 84 0.172751322751323 0.20021645021645 0.18301936159079 0.145238095238095 0.204454952712792
temp_spectre.334 1.68e+08 1.69e+08 168500000.5 76 76 0.204385964912281 0.199561403508772 0.200983227299017 0.169298245614035 0.211305703282597
temp_spectre.335 168500000 169500000 169000000.5 106 106 0.206918238993711 0.247141223556318 0.210864607091022 0.191823899371069 0.247901737777486
temp_spectre.336 1.69e+08 1.7e+08 169500000.5 107 107 0.195430944963655 0.24440668365902 0.199548115435966 0.190654205607477 0.234415535076579
temp_spectre.337 169500000 170500000 170000000.5 40 40 0.248888888888889 0.238636363636364 0.209615384615385 0.163333333333333 0.219018583042973
temp_spectre.338 1.7e+08 1.71e+08 170500000.5 66 66 0.223905723905724 0.211662075298439 0.18031968031968 0.15959595959596 0.19417168197656
temp_spectre.339 170500000 171500000 171000000.5 104 104 0.242948717948718 0.247960372960373 0.209953508030431 0.169230769230769 0.221589386223533
temp_spectre.340 1.71e+08 1.72e+08 171500000.5 51 51 0.283660130718954 0.306892453951278 0.25016160310278 0.197385620915033 0.2660381225661
temp_spectre.341 171500000 172500000 172000000.5 6 6 0.314814814814815 0.285353535353535 0.115384615384615 0.222222222222222 0.225512969415408
